clean_text,retweets,favorites
Disney Cars Plush Pillow Story Book Driving Buddies Lightening Mcqueen . tic/twitter08/?id= …,0.0,0.0
Happy New Year to all of WSNC! — celebrating New Year's Eve at Volvo Cars Winston Salem  ,0.0,0.0
When you think of electric what comes to mind? Probably not ...yet ►  ,0.0,0.0
SOMETHING STRANG GOING ON. Car park in full of white cars . Hopefully a sign of peace in . Happy New Year,1.0,2.0
Porches are my favorite cars . . IxCVAuH31N3JrzfeW7LFB5eu_M0/ …,0.0,1.0
"Fiat Chrysler recalls million cars , SUVs for rollaway issue ",0.0,0.0
is keep RT childish name-calling responses when 's R presented. :  /status/815221476043296768 …,0.0,1.0
"It’s been a great year full of dream cars , exciting concepts and stunning innovations. Here's a… .",0.0,0.0
Swansea defending is like imagine a clown car full of other clown cars . What a mess.,3.0,6.0
Perfectly Designed Cars That Will Never Get Old  via,1.0,0.0
dw_environment: In Madrid as in Sarajevo authorities have banned half the city's cars in an attempt to ease …  …,0.0,0.0
Only Lakh Ppl with more than Rs Lakh income in India while each year Lakh cars sold.Nation wl see real n rise in tax incomes now,1.0,1.0
"Hey, ... slower cars stay to the RIGHT & the LEFT lane is for passing.",0.0,1.0
I liked a video   Stuff Found in Peoples Cars -ETCG1,0.0,0.0
"i was a big fan of Beast Wars, though... but not so much the cars /trucks/etc",0.0,0.0
I real bad need a hood car wash...who's hood washing cars this morning?,0.0,0.0
Get one more RC race in for ! We'll be open -6pm today. Tracks and rentals cars are ready for some high speed fun!!,0.0,0.0
th & Farnam - police cars and forensic investigations van,0.0,1.0
These runaway cars are a hazard to pedestrians. Were they made in Germany these driverless cars . Must be fault not told about??,0.0,0.0
does not seem to have affected sales of in India...  m/status/815218773116362752 …,3.0,0.0
eBay: MG Midget (1980) - You'll Love It!     ukdeals.rssdata.net,0.0,3.0
to all cars with cool rally lights,0.0,0.0
When do u think the snow will disappear and what do u think some of theses new cars will cost……??¿,0.0,1.0
I hate myself for not getting this. Especially given my infatuation with cars  y/status/815209933335592961 …,0.0,0.0
Children scream Cars honk Colorful sky,0.0,0.0
"Discount for Cars by %-15%, making December a good time to buy a car.",0.0,0.0
"I leave out, & as I'm walking to formation, I see firetrucks, ambulances, & military police cars pull up the building..",0.0,0.0
Gotta love having TV in cars for when the family take too long in town.,0.0,4.0
we don't have fireworks or... torotot... but we do have cars so my family and i are going to get into cars and just flicker+honk,0.0,5.0
happy everyone. I'm hrs behind so is still . What's the future like do we have flying cars yet?,0.0,0.0
Still no fucking hoverboards or flying cars . was bullshit.,0.0,1.0
"I'm gonna rob banks, go on a high speed chase, Blow up cars , get money and more.... in Grand Theft Auto",0.0,1.0
Why does stupid shit happen to me in Lyft cars . Lmaoo wtf this bitch almost killed us replying to a text,0.0,0.0
"In , we said hello to ... -  ",0.0,1.0
"ah, fair enough we shall forever know you as sharkbaitVoms in cars",0.0,0.0
BLOWING UP CARS IN GTA ...:   via,0.0,0.0
Richest Kids Of Dubai With Their Super Cars :   via,0.0,1.0
Remember when The Moor allowed cars up and down it?  ,0.0,0.0
"THIS is adult "" when responding my re: . Mind-numbing name-calling idiocy:  /status/815221476043296768 …""",1.0,0.0
"definitely bc the gag is, it isn't really bumper cars . It's real cars . On a real road. Causing real accidents",0.0,0.0
Jual yiokmty Baby’s Round Play Rug Children’s Bedroom Carpet Round Mats Cars Pattern   abys-round-play-rug-childrens-bedroom-carpet-round-mats-cars-pattern/ …,0.0,0.0
What is the future like? Do we have flying cars yet? Heh heh. Happy New Year's!,0.0,1.0
Jual yiokmty Baby’s Round Play Rug Children’s Bedroom Carpet Round Mats Cars Pattern   abys-round-play-rug-childrens-bedroom-carpet-round-mats-cars-pattern/ …,0.0,0.0
The countdown begins - cars that won't be around after : . articles/5-cars-that-won't-be-around-after-2016 …,0.0,0.0
Autonomous : LUTZ Pathfinders hit the UK’s streets  ,0.0,1.0
"Solution for you, problem for another: Self-Driving Cars Could Cause a Massive Organ Shortage . y/a24570/self-driving-cars-could-cause-massive-organ-shortage/ … via",0.0,0.0
Please RT? These People Are Making Real-Life Transformers out of BMWs  ,0.0,0.0
Y'all be poor af while y'all pastor getting fatter as his cars get bigger,7.0,12.0
Please RT? GMC Acadia Pricing Announced  ,0.0,0.0
Please RT? AWE Tuning releases exhaust suite for the new Audi B9 A4  ,0.0,0.0
"They developed their foods, their soaps, their clothing and cars etc. Let's develop ours, buy ours and use ours.",0.0,0.0
"Please RT? Fewer Doors, More Dollars: Honda Civic Coupe Starts 410 Higher than the Sedan  ",0.0,0.0
Please RT? Nissan IDS Concept: ?Like Relaxing in a Living Room? - Auto Shows  ,0.0,0.0
Crest Cars Mike Brosin can sell you a ride and make a pretty stout breakfast.,0.0,2.0
Pretty cool that the emergency system has alerted *before* the crash between the two cars ahead  tatus/813848411611025408 …,0.0,0.0
Muscle Car Of The Week Video Episode : Ply...  ,0.0,0.0
I've woken up like times today/last night to my fucking ass hole neighbors w their stupid cars,0.0,1.0
: Grosjean: Haas needs both cars to score  ,0.0,0.0
"Police: Hummer hits cars on streets, driver shot  ",0.0,0.0
Please RT? Jaguar F-Pace Fully Revealed as It Might Look Parked in Shanghai  ,0.0,0.0
what happened to good old fashioned yelling at passing cars ? I'll gladly give you some cardboard,0.0,4.0
> dont bother educate themselves. .Didn't Vote Trump .Your doesnt absolve,2.0,0.0
Please RT? Be the first to win Codemasters' F1 | Predictions Championship  ,0.0,0.0
"Chinese firms ordered to pay Disney, Pixar 194,000 for copying ' Cars ': Xinhua   via",0.0,0.0
"I liked a video from   GTA PC Online - Flying Cars , Ramp Cars , Ugly Masks, and Rocket",0.0,1.0
Pickles... cars ...strawberries... your annual NYE roundup of all the weird things central PA towns drop at midnight: . …,4.0,4.0
BTS's Cars and How They Would Drive Thread,17.0,31.0
Please RT? GMC Acadia Pricing Announced  ,0.0,0.0
"I guess you think we do not use gas in our cars here. Nah, they do not run on water yet.",0.0,0.0
ctfu ppl really be trusting me with they cars,0.0,0.0
"Almost certainly, an ABS sensor gone bad/got corroded or broken connection. We managed b4 abs was fitted to cars .",0.0,0.0
Jual koklopo Baby’s Round Play Rug Children’s Bedroom Carpet Round Mats Cars Pattern   abys-round-play-rug-childrens-bedroom-carpet-round-mats-cars-pattern/ …,0.0,0.0
"The irony - LC couldn't hold a candle to Hero's Hyper luxury cars in real life. Oh, the power of cinema in this state is blinding!.",0.0,0.0
CEO of German auto supplier says jobs will be lost in shift to electric cars   -of-german-auto-supplier-says-jobs-will-be-lost-in-shift-to-electric-cars/ … via,0.0,0.0
Big Oil's response to self-driving electric cars : self pumping gas stations,1.0,1.0
Please RT? First Look: Volvo S90  ,0.0,0.0
"Lmfao or wait, how about when the Airbnb guy called us because neighbors"" said we had too many cars in the driveway.  …""",0.0,2.0
They're driving fast cars But they don't know where they're going In the fast lane living life without knowing,0.0,0.0
We JUST caught mother fuckers breaking into cars two nights ago on our surveillance!,0.0,1.0
Compare   /yMm3I … … with   pJwTR … … Which city has banned /2 the cars from the roads?,0.0,0.0
"imo, the coolest use for self-driving cars would be having them come pick you up from somewhere after dropping you off somewhere else.",0.0,1.0
is a year of revolutions and inventions in aspect of driver-less cars . So find out more visit   lctmag.com,0.0,0.0
Please RT? Nissan IDS Concept: ?Like Relaxing in a Living Room? - Auto Shows  ,0.0,0.0
Father and Son time is valuable. The cars are therapeutic! … .,0.0,0.0
People who dress their cars up as reindeer are not my kinda people,0.0,3.0
"Heart With Dog Paw Puppy Love Decal Window Sticker For Cars ,Walls . tic/twitter05/?id= …",0.0,0.0
So much for public transport 'service' and a transport strategy getting people out of their cars !  status/815114821171630080 …,0.0,1.0
Items Nigerians Should Have In Their Cars – FRSC  ,0.0,1.0
~~BUY HERE PAY HERE~~CASH CARS ~~WE FIND CARS ~~ ~~GREAT PRICES/QUALITY CARS ~~WARRANTIES ~~FINANCING...  ,0.0,0.0
lakh people have income above Rs lakh but lakh cars bought every year -  ,0.0,0.0
"Chinese firms ordered to pay Disney, Pixar 194,000 for copying ' Cars ': Xinhua  ",0.0,0.0
Do Sexy Sports Cars Rev Your Engine?   sexysportscars&subidV&subid2R2_1101966303A&subid3=40436&fromsocial=1 …,0.0,0.0
K To Be Paid To Disney Pixar Over Cars Copyright . d-to-disney-pixar-over-cars-copyright/ …,0.0,0.0
"Yes, I think that was it! For some reason I thought it was white, but there were more cars in the same showroom.",0.0,0.0
K To Be Paid To Disney Pixar Over Cars Copyright - . d-to-disney-pixar-over-cars-copyright/ …,0.0,0.0
Uber pulls self-driving cars from California roads  ,0.0,1.0
Karma's Chinese Owners Get Approval To Build Electric Cars In Their Homeland  via,0.0,0.0
nigga has zero knowledge about cars,0.0,0.0
"Getting sandwiched between stopped cars due to a wreck ahead and the vehicle behind me that decided not to stop, I caught",0.0,0.0
"& when I say my uncle was in the streets I'm talking native BREED , stealing cars and shit.",0.0,0.0
"Cars from the F1 season. Talbot-Lago T26C, continued. Entered by Raymond Sommer.",1.0,5.0
"I was NOWHERE in the local solar system. I avoided cars ,obeyed laws,etc..but I was blissed out and happy/calm/serene",0.0,1.0
The Most Eensive Cars Sold at Auction in  …,0.0,0.0
The Most Eensive Cars Sold at Auction in  …,0.0,0.0
free cars and houses for everyone too,0.0,0.0
Why cars always wanna give me problems? I just wanted to enjoy my Saturday,0.0,0.0
Items All Nigerians Should Have In Their Cars According To FRSC  via,0.0,0.0
Detail Cars Professionally  ,0.0,0.0
A top futurist predicts driverless cars will kill at least different types of jobs | Business Insider India...  ,1.0,0.0
Happy New Year America & long live American Muscle & Super Cars,0.0,0.0
: Emergency cars rush to Mehrabad airport after an airplane missed its tires while landing. No more details yet.  i/status/815219793221414912 …,6.0,5.0
"Money, I can live without. Cars , I can live without. But you, I want you, I need you, I never want to lose you. You're all I need.""""",0.0,0.0
Free UTV’s For the Dallas Cowboys???  ,0.0,0.0
oh yeah forgot it's electric!!!! So no gearing at all on electric cars ? Wonder if it'd work,0.0,0.0
I hate when you driving on the high way & all of a sudden cars slow down because of seeing state troopers on the side . Man GO!!!,1.0,0.0
"Car theft is never the victims fault HOWEVER, lock ur doors. HOW BOUT YALL JUST STOP STEALING CARS !  atus/815220055873093632 …",2.0,0.0
"Our that got some cars moving, scarf flipping and a selfie stick shaking .",0.0,1.0
Self-driving cars will exacerbate organ shortages unless we start preparing now: . ology/future_tense/2016/12/self_driving_cars_will_exacerbate_organ_shortages.html?wpsrch_all_dt_tw_top … via,0.0,0.0
"ps4で欲しいゲームは沢山！ GTAV,NFS,The Crew,Project Cars ,DriveClub,Assetto Corsa,Rocket League等。先ずは首都高バトルの情報解禁を待つ",0.0,3.0
Why do some pedestrians reckon they're invincible and walk in front of cars ? Who's really gonna win here mate,0.0,1.0
Tesla's next Supercharger will be able to charge electric cars in seconds  ,0.0,0.0
All well and good but has our CORRUPT So-Called regulator put measures in place to protect from Flying Uber cars ?  tus/815178101609156608 …,0.0,0.0
"When people become comfortable with self-driving cars , the interiors will start to look like the backs of limousin…  ",0.0,0.0
What if dealerships were as well-designed as the they house? Our flagship store answers that question ►  ,0.0,1.0
The poor people who have been stuck on I-95 for hours are going to perish in their cars,0.0,3.0
Grosjean: Haas needs both cars to score  ,0.0,0.0
"These guys on their cars doing some drum line kinda thing, best drummers I've heard on island lol",0.0,3.0
Project Cars : SiR DTM Cup - Saison  ,0.0,0.0
Project Cars : SiR DTM Cup - Saison  ,0.0,0.0
"Work The Word Scrumtrulescent"" Into A Tweet """,0.0,0.0
Disney Sues Chinese Film Studio After Copying Animated Movie ‘ Cars ’   inese-film-studio-copying-animated-movie-cars/ …,0.0,0.0
"At this rate the cars are moving, everyone will be stuck in a traffic jam till next year.",0.0,0.0
when u on a diet but u still wanna get them cars  s/815198511100727296 …,0.0,0.0
just to learn for future cars seems pretty nice but my GTX770 is too weak to handle it at,0.0,0.0
Got to see my close friend that I see at the shrine every end of the year and one of my favorite cars . Hey hope you do me good,0.0,4.0
"When people become comfortable with self-driving cars , the interiors will start to look like the backs of limousines. Everyone facing each …",0.0,1.0
yes!! We just had to wait with or so other cars while they looked for a body Thanks for checking though,0.0,0.0
Driverless cars may inadvertently cause an organ shortage  ,0.0,0.0
It's before the era of visible software updates. Software and cars … it's a problem.,0.0,0.0
"Self-driving cars will exacerbate organ shortages unless we start preparing now"": . ology/future_tense/2016/12/self_driving_cars_will_exacerbate_organ_shortages.html?wpsrch_all_mob_tw_top …""",1.0,5.0
"wow so on the we get nothing no new cars ,houses or eney thing thanks",3.0,3.0
It's been a week and a day that my cars been in the shop. Can't wait to get my girl back all prettied up,0.0,0.0
"When people become comfortable with self-driving cars , the interiors will start to look like the backs of limousines. Everyone facing each …",0.0,0.0
There are soo many cars already.. I just hope they're not too loud.. my bunny is outside.my poor baby,0.0,0.0
Electric Cars Aren't As Green As You Think . WESkw&featurehare …,0.0,0.0
the type of gas you should put in your car is determined by the engine. Not all eensive cars use eensive gas.,0.0,0.0
"Sitting on the porch, having Zambezi with watching the sun set behind the German cars .",0.0,0.0
"When I found out I was having a boy I was so excited. Excited for cars , trucks, dinosaurs and… .",0.0,0.0
getting boners over formula destroying group c cars is not natural,0.0,0.0
Playing cars with Lincoln! .,0.0,0.0
"When people become comfortable with self-driving cars , the interiors will start to look like the backs of limousines. Everyone facing each …",0.0,0.0
Madrid bans cars from city centre in order to fight . ope/madrid-spain-capital-car-ban-temporary-air-pollution-levels-rise-a7500741.html …,1.0,1.0
I'm still waiting for it to be like the Jetsons. Where the hell are our flying cars ?  status/815214380165963776 …,1.0,4.0
